Id,Id2,Geography,TOT,65UP
1500000US490351135281,4.90351E+11,"Block Group 1, Census Tract 1135.28, Salt Lake County, Utah",1496,20
1500000US490351135282,4.90351E+11,"Block Group 2, Census Tract 1135.28, Salt Lake County, Utah",1614,70
1500000US490351135283,4.90351E+11,"Block Group 3, Census Tract 1135.28, Salt Lake County, Utah",2113,7
1500000US490351135321,4.90351E+11,"Block Group 1, Census Tract 1135.32, Salt Lake County, Utah",1769,182
1500000US490351135322,4.90351E+11,"Block Group 2, Census Tract 1135.32, Salt Lake County, Utah",1786,180
1500000US490351135331,4.90351E+11,"Block Group 1, Census Tract 1135.33, Salt Lake County, Utah",2907,223
1500000US490351135332,4.90351E+11,"Block Group 2, Census Tract 1135.33, Salt Lake County, Utah",1220,105
1500000US490351135333,4.90351E+11,"Block Group 3, Census Tract 1135.33, Salt Lake County, Utah",863,130
1500000US490351135341,4.90351E+11,"Block Group 1, Census Tract 1135.34, Salt Lake County, Utah",4623,99
1500000US490351135342,4.90351E+11,"Block Group 2, Census Tract 1135.34, Salt Lake County, Utah",2820,82
1500000US490351135351,4.90351E+11,"Block Group 1, Census Tract 1135.35, Salt Lake County, Utah",6845,235
1500000US490351135361,4.90351E+11,"Block Group 1, Census Tract 1135.36, Salt Lake County, Utah",1700,225
1500000US490351135362,4.90351E+11,"Block Group 2, Census Tract 1135.36, Salt Lake County, Utah",2454,106
1500000US490351135371,4.90351E+11,"Block Group 1, Census Tract 1135.37, Salt Lake County, Utah",1126,253
1500000US490351135372,4.90351E+11,"Block Group 2, Census Tract 1135.37, Salt Lake County, Utah",2291,225
1500000US490351135381,4.90351E+11,"Block Group 1, Census Tract 1135.38, Salt Lake County, Utah",2040,192
1500000US490351135382,4.90351E+11,"Block Group 2, Census Tract 1135.38, Salt Lake County, Utah",1756,0
1500000US490351135391,4.90351E+11,"Block Group 1, Census Tract 1135.39, Salt Lake County, Utah",2381,119
1500000US490351135392,4.90351E+11,"Block Group 2, Census Tract 1135.39, Salt Lake County, Utah",1851,143
1500000US490351136001,4.90351E+11,"Block Group 1, Census Tract 1136, Salt Lake County, Utah",1690,261
1500000US490351136002,4.90351E+11,"Block Group 2, Census Tract 1136, Salt Lake County, Utah",1558,87
1500000US490351136003,4.90351E+11,"Block Group 3, Census Tract 1136, Salt Lake County, Utah",1227,201
1500000US490351136004,4.90351E+11,"Block Group 4, Census Tract 1136, Salt Lake County, Utah",1076,116
1500000US490351137011,4.90351E+11,"Block Group 1, Census Tract 1137.01, Salt Lake County, Utah",1586,38
1500000US490351137012,4.90351E+11,"Block Group 2, Census Tract 1137.01, Salt Lake County, Utah",714,85
1500000US490351137013,4.90351E+11,"Block Group 3, Census Tract 1137.01, Salt Lake County, Utah",1759,114
1500000US490351137021,4.90351E+11,"Block Group 1, Census Tract 1137.02, Salt Lake County, Utah",1294,170
1500000US490351137022,4.90351E+11,"Block Group 2, Census Tract 1137.02, Salt Lake County, Utah",1630,29
1500000US490351138011,4.90351E+11,"Block Group 1, Census Tract 1138.01, Salt Lake County, Utah",1630,81
1500000US490351138012,4.90351E+11,"Block Group 2, Census Tract 1138.01, Salt Lake County, Utah",1899,62
1500000US490351138013,4.90351E+11,"Block Group 3, Census Tract 1138.01, Salt Lake County, Utah",1072,124
1500000US490351138014,4.90351E+11,"Block Group 4, Census Tract 1138.01, Salt Lake County, Utah",831,38
1500000US490351138021,4.90351E+11,"Block Group 1, Census Tract 1138.02, Salt Lake County, Utah",1249,207
1500000US490351138022,4.90351E+11,"Block Group 2, Census Tract 1138.02, Salt Lake County, Utah",1185,139
1500000US490351138023,4.90351E+11,"Block Group 3, Census Tract 1138.02, Salt Lake County, Utah",1154,66
1500000US490351138031,4.90351E+11,"Block Group 1, Census Tract 1138.03, Salt Lake County, Utah",2392,47
1500000US490351138032,4.90351E+11,"Block Group 2, Census Tract 1138.03, Salt Lake County, Utah",4185,118
1500000US490351138033,4.90351E+11,"Block Group 3, Census Tract 1138.03, Salt Lake County, Utah",2276,68
1500000US490351139031,4.90351E+11,"Block Group 1, Census Tract 1139.03, Salt Lake County, Utah",3414,180
1500000US490351139032,4.90351E+11,"Block Group 2, Census Tract 1139.03, Salt Lake County, Utah",2308,48
1500000US490351139041,4.90351E+11,"Block Group 1, Census Tract 1139.04, Salt Lake County, Utah",806,32
1500000US490351139042,4.90351E+11,"Block Group 2, Census Tract 1139.04, Salt Lake County, Utah",819,157
1500000US490351139043,4.90351E+11,"Block Group 3, Census Tract 1139.04, Salt Lake County, Utah",946,76
1500000US490351139044,4.90351E+11,"Block Group 4, Census Tract 1139.04, Salt Lake County, Utah",2715,191
1500000US490351139051,4.90351E+11,"Block Group 1, Census Tract 1139.05, Salt Lake County, Utah",1763,67
1500000US490351139052,4.90351E+11,"Block Group 2, Census Tract 1139.05, Salt Lake County, Utah",2457,41
1500000US490351139053,4.90351E+11,"Block Group 3, Census Tract 1139.05, Salt Lake County, Utah",1723,34
1500000US490351139054,4.90351E+11,"Block Group 4, Census Tract 1139.05, Salt Lake County, Utah",1762,34
1500000US490351139061,4.90351E+11,"Block Group 1, Census Tract 1139.06, Salt Lake County, Utah",2086,188
1500000US490351139062,4.90351E+11,"Block Group 2, Census Tract 1139.06, Salt Lake County, Utah",835,69
1500000US490351139063,4.90351E+11,"Block Group 3, Census Tract 1139.06, Salt Lake County, Utah",1275,90
1500000US490351139071,4.90351E+11,"Block Group 1, Census Tract 1139.07, Salt Lake County, Utah",4863,122
1500000US490351139072,4.90351E+11,"Block Group 2, Census Tract 1139.07, Salt Lake County, Utah",1591,53
1500000US490351139073,4.90351E+11,"Block Group 3, Census Tract 1139.07, Salt Lake County, Utah",1353,129
1500000US490351140001,4.90351E+11,"Block Group 1, Census Tract 1140, Salt Lake County, Utah",1976,192
1500000US490351141001,4.90351E+11,"Block Group 1, Census Tract 1141, Salt Lake County, Utah",869,42
1500000US490351141002,4.90351E+11,"Block Group 2, Census Tract 1141, Salt Lake County, Utah",1534,145
1500000US490351142001,4.90351E+11,"Block Group 1, Census Tract 1142, Salt Lake County, Utah",2162,279
1500000US490351142002,4.90351E+11,"Block Group 2, Census Tract 1142, Salt Lake County, Utah",2162,128
1500000US490351143001,4.90351E+11,"Block Group 1, Census Tract 1143, Salt Lake County, Utah",3424,256
1500000US490351143002,4.90351E+11,"Block Group 2, Census Tract 1143, Salt Lake County, Utah",2560,100
1500000US490351143003,4.90351E+11,"Block Group 3, Census Tract 1143, Salt Lake County, Utah",3976,131
1500000US490351143004,4.90351E+11,"Block Group 4, Census Tract 1143, Salt Lake County, Utah",7069,75
1500000US490351145001,4.90351E+11,"Block Group 1, Census Tract 1145, Salt Lake County, Utah",2177,108
1500000US490351145002,4.90351E+11,"Block Group 2, Census Tract 1145, Salt Lake County, Utah",1293,29
1500000US490351145003,4.90351E+11,"Block Group 3, Census Tract 1145, Salt Lake County, Utah",2667,132
1500000US490351146001,4.90351E+11,"Block Group 1, Census Tract 1146, Salt Lake County, Utah",2404,210
1500000US490351146002,4.90351E+11,"Block Group 2, Census Tract 1146, Salt Lake County, Utah",3211,169
1500000US490351146003,4.90351E+11,"Block Group 3, Census Tract 1146, Salt Lake County, Utah",2014,319
1500000US490351147001,4.90351E+11,"Block Group 1, Census Tract 1147, Salt Lake County, Utah",2521,274
1500000US490351147002,4.90351E+11,"Block Group 2, Census Tract 1147, Salt Lake County, Utah",2209,293
1500000US490351148001,4.90351E+11,"Block Group 1, Census Tract 1148, Salt Lake County, Utah",1092,223
1500000US490351148002,4.90351E+11,"Block Group 2, Census Tract 1148, Salt Lake County, Utah",1060,168
1500000US490351148003,4.90351E+11,"Block Group 3, Census Tract 1148, Salt Lake County, Utah",1463,161
1500000US490351151061,4.90351E+11,"Block Group 1, Census Tract 1151.06, Salt Lake County, Utah",7985,377
1500000US490351152091,4.90351E+11,"Block Group 1, Census Tract 1152.09, Salt Lake County, Utah",3174,57
1500000US490351152092,4.90351E+11,"Block Group 2, Census Tract 1152.09, Salt Lake County, Utah",4184,89
1500000US490359800001,4.9036E+11,"Block Group 1, Census Tract 9800, Salt Lake County, Utah",0,0
